age,sex,weight_kg,height_cm,bmi,goal,fitness_level,sessions_per_week,session_duration_min,activity_level,has_gym,has_dumbbells,has_barbell,has_pullup_bar,injury_knee,injury_back,injury_shoulder,program_type
18,0,72.2,184,21.33,0,0,3,48,2,0,1,0,0,1,0,0,beg_injury_safe_home_3x
48,1,68.4,164,25.43,0,0,4,52,2,1,1,1,0,0,0,0,beg_fat_loss_gym_4x
24,1,48.4,162,18.44,1,1,3,44,4,0,1,0,1,0,0,0,int_muscle_home_4x
24,1,76.3,162,29.07,0,1,5,47,2,1,0,1,0,0,1,0,int_injury_safe_gym_3x
24,1,66.0,155,27.47,0,0,3,35,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
35,0,85.5,179,26.68,0,0,2,32,1,0,1,0,0,1,0,0,beg_injury_safe_home_3x
42,1,66.6,162,25.38,2,0,3,39,3,1,1,1,0,0,0,0,int_maintain_gym_3x
26,0,87.5,172,29.58,2,0,3,46,3,0,0,0,1,0,0,0,beg_maintain_home_3x
42,1,53.6,160,20.94,2,1,3,33,3,1,0,1,0,0,0,0,int_maintain_gym_4x
22,0,58.0,173,19.38,2,2,4,80,3,1,0,1,1,0,0,1,int_injury_safe_gym_3x
36,0,86.8,192,23.55,1,0,3,43,2,1,0,0,0,0,0,0,beg_muscle_gym_3x
34,0,85.4,181,26.07,0,1,4,49,2,1,0,1,1,0,0,0,int_fat_loss_gym_4x
36,0,55.9,172,18.9,1,0,3,35,3,0,1,0,0,0,0,0,beg_muscle_home_3x
38,0,78.1,168,27.67,1,1,5,60,2,0,1,0,0,0,0,0,int_muscle_home_4x
29,0,82.3,178,25.98,2,1,4,50,3,1,0,0,0,0,0,1,int_injury_safe_gym_3x
24,1,60.6,164,22.53,2,0,2,45,2,1,0,1,1,1,0,0,beg_injury_safe_home_3x
54,0,88.4,181,26.98,2,1,5,61,2,1,0,1,0,0,0,1,int_injury_safe_gym_3x
24,0,59.0,168,20.9,1,1,5,36,4,0,1,0,1,0,0,0,int_muscle_home_4x
39,0,92.2,185,26.94,1,1,5,32,3,0,1,0,0,0,0,0,int_muscle_home_4x
55,1,50.6,167,18.14,0,0,3,37,1,0,1,0,1,0,1,0,beg_injury_safe_home_3x
19,0,86.6,163,32.59,0,2,5,51,3,1,0,1,1,0,0,0,adv_fat_loss_gym_5x
19,0,103.0,179,32.15,1,0,2,40,3,0,1,0,1,1,0,0,beg_injury_safe_home_3x
54,0,83.9,176,27.09,0,2,6,74,5,0,1,0,0,0,1,1,beg_injury_safe_home_3x
53,1,62.9,158,25.2,1,0,4,33,1,1,1,1,0,0,0,0,beg_muscle_gym_4x
39,1,58.2,163,21.91,1,0,2,36,1,0,1,0,1,0,0,0,beg_muscle_home_3x
44,1,61.9,169,21.67,0,0,3,34,4,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
30,1,72.7,172,24.57,1,0,4,42,3,0,0,0,1,1,1,1,beg_injury_safe_home_3x
34,0,82.2,186,23.76,0,0,4,30,2,1,1,1,1,0,0,0,beg_fat_loss_gym_3x
45,1,62.4,169,21.85,1,2,5,81,5,0,1,0,0,1,0,0,beg_injury_safe_home_3x
47,0,120.5,194,32.02,2,0,2,28,4,1,0,1,1,0,0,0,int_maintain_gym_3x
30,0,63.3,165,23.25,2,0,3,20,2,1,1,1,0,0,0,0,int_maintain_gym_3x
41,1,68.8,164,25.58,1,0,2,46,4,0,1,0,0,0,0,0,beg_muscle_home_3x
44,0,97.7,174,32.27,2,1,3,58,2,1,1,1,1,0,0,0,int_maintain_gym_4x
27,1,75.2,158,30.12,0,0,3,47,2,1,0,0,0,1,0,0,beg_injury_safe_home_3x
34,0,85.6,169,29.97,0,0,2,40,2,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
29,0,91.6,182,27.65,0,0,3,35,2,0,1,0,1,1,0,1,beg_injury_safe_home_3x
51,1,79.6,161,30.71,2,2,6,77,3,1,0,1,0,0,0,0,int_maintain_gym_4x
41,1,68.4,169,23.95,1,1,3,59,4,1,1,1,0,0,1,0,int_injury_safe_gym_3x
39,1,67.8,161,26.16,1,0,3,38,2,0,0,0,0,0,0,0,beg_muscle_home_3x
51,1,80.4,163,30.26,0,0,4,39,2,0,1,0,0,0,0,0,beg_fat_loss_home_4x
48,1,46.8,158,18.75,0,1,5,53,1,1,1,1,1,0,0,0,int_fat_loss_gym_5x
52,0,80.1,162,30.52,1,0,4,39,1,0,1,0,1,0,0,0,beg_muscle_home_3x
50,0,76.4,189,21.39,1,0,2,40,1,1,0,1,1,0,1,0,beg_injury_safe_home_3x
35,1,72.2,165,26.52,0,0,2,34,1,1,0,0,1,0,0,1,beg_injury_safe_home_3x
53,0,64.7,170,22.39,0,0,3,42,2,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
41,1,57.2,161,22.07,0,1,5,54,4,0,0,0,1,0,0,0,int_fat_loss_home_4x
53,0,83.7,178,26.42,2,0,4,40,3,0,1,0,0,0,0,0,beg_maintain_home_3x
44,1,45.0,164,16.73,2,2,4,40,3,1,0,1,0,0,0,0,int_maintain_gym_4x
29,1,60.5,166,21.96,0,0,4,36,1,1,0,0,0,0,0,0,beg_fat_loss_gym_4x
26,1,63.8,169,22.34,0,1,3,46,3,0,0,0,1,0,1,0,beg_injury_safe_home_3x
40,0,85.6,186,24.74,0,0,2,36,2,0,1,0,1,0,0,0,beg_fat_loss_home_3x
29,0,84.8,184,25.05,0,0,2,22,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
36,1,79.0,168,27.99,2,0,2,50,2,1,0,0,0,0,0,0,int_maintain_gym_3x
25,0,94.9,174,31.34,0,0,3,44,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
38,1,61.9,163,23.3,1,0,3,37,2,1,0,0,0,0,0,0,beg_muscle_gym_3x
36,1,57.9,161,22.34,2,0,2,26,3,1,0,1,0,0,0,0,int_maintain_gym_3x
23,0,88.4,173,29.54,0,1,3,46,5,1,0,1,0,0,0,0,int_fat_loss_gym_4x
29,1,71.8,168,25.44,1,1,4,47,4,0,1,0,1,0,0,0,int_muscle_home_4x
54,0,72.7,174,24.01,1,2,6,61,3,0,1,0,0,0,0,0,int_muscle_home_4x
47,1,72.4,172,24.47,1,2,6,57,5,0,0,0,1,0,0,0,int_muscle_home_4x
42,0,62.3,169,21.81,2,0,3,47,2,0,1,0,0,0,0,0,beg_maintain_home_3x
19,1,60.7,168,21.51,1,0,2,46,2,0,0,0,1,0,0,0,beg_muscle_home_3x
42,0,98.0,183,29.26,1,1,4,57,4,1,1,1,1,0,0,1,int_injury_safe_gym_3x
45,1,72.6,173,24.26,1,1,4,47,2,0,1,0,0,0,0,0,int_muscle_home_4x
32,0,52.8,177,16.85,0,2,4,67,3,1,0,0,0,0,0,0,adv_fat_loss_gym_5x
18,0,81.6,189,22.84,2,1,5,50,1,1,0,1,1,0,0,0,int_maintain_gym_4x
30,1,46.0,170,15.92,1,0,4,46,2,0,1,0,0,0,0,0,beg_muscle_home_3x
33,1,72.6,165,26.67,0,1,3,55,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
50,0,79.4,177,25.34,1,1,4,30,3,0,1,0,0,0,0,0,int_muscle_home_4x
20,0,81.0,178,25.56,0,0,4,31,3,0,1,0,0,0,0,0,beg_fat_loss_home_4x
40,0,81.9,168,29.02,0,1,4,55,2,0,1,0,0,0,0,0,int_fat_loss_home_4x
31,0,64.7,174,21.37,0,1,5,45,3,0,1,0,1,0,0,0,int_fat_loss_home_4x
32,0,69.2,183,20.66,0,1,4,46,2,0,1,0,1,0,0,0,int_fat_loss_home_4x
33,0,84.7,188,23.96,2,0,3,30,2,0,1,0,1,0,1,0,beg_injury_safe_home_3x
27,0,83.5,171,28.56,2,1,4,47,3,0,1,0,0,0,0,0,int_maintain_gym_4x
53,1,64.9,161,25.04,0,0,4,32,1,0,1,0,0,0,0,0,beg_fat_loss_home_4x
33,0,62.8,174,20.74,0,1,5,55,3,1,0,1,0,0,0,0,int_fat_loss_gym_5x
33,0,84.9,182,25.63,0,0,2,38,1,1,1,1,0,0,0,0,beg_fat_loss_gym_3x
43,0,72.2,183,21.56,2,2,6,76,5,0,0,0,1,0,0,0,int_maintain_gym_4x
24,0,61.4,184,18.14,0,0,4,43,2,0,1,0,0,0,0,0,beg_fat_loss_home_4x
37,0,97.1,184,28.68,0,2,5,89,5,1,1,1,0,0,0,0,adv_fat_loss_gym_5x
37,0,74.5,173,24.89,0,0,3,29,3,0,1,0,0,0,0,0,beg_fat_loss_home_3x
28,0,51.3,174,16.94,1,0,2,44,4,0,1,0,0,0,0,1,beg_injury_safe_home_3x
32,0,88.8,167,31.84,0,0,2,20,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
48,1,54.6,163,20.55,0,1,5,40,5,0,1,0,0,0,0,0,int_fat_loss_home_4x
18,1,93.5,160,36.52,2,0,2,30,2,0,1,0,0,0,0,0,beg_maintain_home_2x
50,1,51.7,172,17.48,1,1,3,40,1,0,1,0,0,1,0,0,beg_injury_safe_home_3x
51,0,94.1,178,29.7,0,1,5,51,4,0,1,0,0,0,0,0,int_fat_loss_home_4x
43,1,56.6,172,19.13,1,0,2,53,2,0,1,0,0,0,0,0,beg_muscle_home_3x
28,0,97.5,184,28.8,0,2,6,57,4,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
31,1,62.4,165,22.92,2,1,3,33,4,0,0,0,1,0,0,0,int_maintain_gym_4x
32,0,77.4,170,26.78,2,0,4,34,2,1,0,1,0,0,0,1,beg_injury_safe_home_3x
30,0,89.3,178,28.18,0,1,5,38,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
34,1,61.5,166,22.32,1,1,5,32,3,1,0,1,0,1,0,0,int_injury_safe_gym_3x
34,1,66.7,156,27.41,2,1,5,57,5,1,0,1,1,0,0,0,int_maintain_gym_4x
36,0,82.7,190,22.91,0,0,4,42,2,0,0,0,1,0,0,0,beg_fat_loss_home_4x
33,0,83.9,175,27.4,1,1,4,52,3,0,1,0,0,0,0,0,int_muscle_home_4x
45,1,66.6,154,28.08,0,1,5,58,3,1,0,1,1,0,0,0,int_fat_loss_gym_5x
55,0,81.9,169,28.68,0,0,2,25,1,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
32,0,56.2,170,19.45,0,1,4,46,3,1,1,1,0,0,0,0,int_fat_loss_gym_4x
40,0,70.6,182,21.31,0,0,3,20,4,0,1,0,1,0,0,0,beg_fat_loss_home_3x
29,1,66.0,159,26.11,0,1,5,51,2,1,0,1,1,1,0,0,int_injury_safe_gym_3x
26,1,53.2,163,20.02,1,2,4,58,5,1,0,1,0,0,0,0,adv_muscle_gym_5x
22,1,63.9,167,22.91,1,0,4,54,3,0,1,0,0,0,1,0,beg_injury_safe_home_3x
55,1,74.0,154,31.2,0,1,5,48,3,0,1,0,0,0,0,1,beg_injury_safe_home_3x
35,1,58.1,167,20.83,1,2,6,69,3,0,1,0,0,0,0,0,int_muscle_home_4x
51,0,88.5,189,24.78,2,1,5,51,3,0,1,0,1,0,0,0,int_maintain_gym_4x
29,1,45.0,150,20.0,2,1,4,65,4,0,1,0,0,0,0,0,int_maintain_gym_4x
20,0,99.5,160,38.87,0,1,4,36,4,0,0,0,0,0,0,0,int_fat_loss_home_4x
48,0,100.3,175,32.75,0,0,2,43,2,0,0,0,0,0,0,0,beg_fat_loss_home_3x
54,0,84.0,176,27.12,2,2,4,75,3,0,1,0,0,0,0,0,int_maintain_gym_4x
40,1,68.9,151,30.22,0,0,4,40,1,0,0,0,1,0,0,0,beg_fat_loss_home_4x
48,1,71.1,165,26.12,1,0,2,37,2,0,1,0,0,0,0,0,beg_muscle_home_3x
33,0,56.4,169,19.75,2,0,2,30,2,1,0,0,0,0,0,0,int_maintain_gym_3x
39,0,94.0,189,26.32,1,1,4,37,3,0,0,0,0,0,0,0,int_muscle_home_4x
40,1,66.7,163,25.1,2,0,2,33,2,0,1,0,0,0,0,0,beg_maintain_home_2x
28,1,65.8,168,23.31,2,1,4,32,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
29,0,105.4,176,34.03,0,0,2,35,5,0,1,0,0,0,0,0,beg_fat_loss_home_3x
52,0,89.4,170,30.93,1,1,5,43,5,0,0,0,1,0,0,0,int_muscle_home_4x
28,0,79.9,175,26.09,1,0,2,30,2,0,1,0,1,0,0,0,beg_muscle_home_3x
36,1,65.1,170,22.53,0,0,4,55,1,0,0,0,1,0,0,0,beg_fat_loss_home_4x
45,0,89.8,185,26.24,2,0,4,39,2,0,1,0,0,0,0,0,beg_maintain_home_3x
30,0,83.9,191,23.0,0,2,5,84,3,0,1,0,0,0,0,0,adv_fat_loss_gym_5x
46,0,78.9,168,27.95,1,0,4,36,4,0,1,0,0,0,0,0,beg_muscle_home_3x
27,0,95.6,186,27.63,0,0,3,47,1,0,0,0,0,0,0,0,beg_fat_loss_home_3x
51,0,73.9,192,20.05,0,0,3,46,2,0,0,0,1,1,0,0,beg_injury_safe_home_3x
46,0,100.1,192,27.15,2,0,4,27,2,1,0,0,0,0,0,0,int_maintain_gym_3x
43,0,64.1,168,22.71,0,1,4,43,2,1,0,1,0,0,0,0,int_fat_loss_gym_4x
19,0,91.3,187,26.11,1,1,5,50,4,1,0,0,0,0,0,0,int_muscle_gym_5x
50,1,45.2,163,17.01,2,2,5,58,4,1,0,0,0,0,0,0,int_maintain_gym_4x
43,1,59.3,160,23.16,1,0,2,39,1,0,1,0,0,0,0,0,beg_muscle_home_3x
45,1,55.3,183,16.51,0,1,5,58,3,0,0,0,0,0,0,0,int_fat_loss_home_4x
21,0,65.2,172,22.04,1,1,3,51,2,0,0,0,0,0,0,0,int_muscle_home_4x
37,1,84.2,158,33.73,0,0,2,33,4,1,0,1,0,0,1,1,beg_injury_safe_home_3x
36,0,81.8,173,27.33,0,0,2,34,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
47,1,67.2,166,24.39,0,1,5,43,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
25,1,75.3,159,29.79,0,0,3,55,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
52,0,60.6,175,19.79,0,0,3,32,2,0,1,0,1,0,0,0,beg_fat_loss_home_3x
30,1,99.3,166,36.04,0,1,5,42,3,0,0,0,1,0,0,0,int_fat_loss_home_4x
30,1,90.0,168,31.89,1,0,4,43,2,0,1,0,0,0,0,0,beg_muscle_home_3x
46,0,102.3,182,30.88,0,0,4,28,4,0,1,0,0,0,0,0,beg_fat_loss_home_3x
30,0,78.4,186,22.66,1,0,3,47,3,0,1,0,0,0,0,0,beg_muscle_home_3x
25,0,85.8,179,26.78,1,2,6,54,4,1,0,1,1,0,0,0,adv_strength_gym_5x
23,0,93.0,178,29.35,2,1,4,45,3,1,0,1,0,0,0,0,int_maintain_gym_4x
40,0,84.3,177,26.91,0,1,4,52,3,0,0,0,1,0,0,0,int_fat_loss_home_4x
40,0,95.7,175,31.25,0,0,3,54,3,1,1,1,0,0,0,0,beg_fat_loss_gym_3x
19,0,100.4,180,30.99,0,0,3,36,2,0,1,0,0,0,0,0,beg_fat_loss_home_3x
48,1,45.0,162,17.15,0,2,4,45,3,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
35,1,48.5,168,17.18,0,0,4,46,3,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
36,0,95.4,167,34.21,1,0,2,44,2,0,1,0,1,1,1,0,beg_injury_safe_home_3x
36,1,67.3,170,23.29,0,1,5,50,1,0,1,0,0,0,0,0,int_fat_loss_home_4x
32,1,70.7,159,27.97,0,0,2,43,3,0,0,0,1,0,0,1,beg_injury_safe_home_3x
48,0,84.7,185,24.75,0,2,5,69,5,0,0,0,1,0,0,1,beg_injury_safe_home_3x
21,1,78.0,161,30.09,2,1,3,56,3,1,0,1,0,0,0,0,int_maintain_gym_4x
35,1,88.1,165,32.36,0,1,5,39,3,0,0,0,0,0,1,0,beg_injury_safe_home_3x
40,0,65.5,181,19.99,1,0,2,42,4,0,1,0,1,0,0,1,beg_injury_safe_home_3x
32,1,56.0,165,20.57,1,0,4,33,2,1,0,1,0,0,0,0,beg_muscle_gym_4x
22,1,65.3,169,22.86,0,0,4,32,1,1,0,1,0,0,0,0,beg_fat_loss_gym_4x
19,0,89.3,178,28.18,0,0,4,32,2,0,0,0,1,0,1,0,beg_injury_safe_home_3x
35,1,51.5,162,19.62,0,0,3,37,1,0,1,0,0,1,0,0,beg_injury_safe_home_3x
34,0,79.6,176,25.7,0,0,2,31,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
49,0,96.9,176,31.28,1,1,3,34,5,1,0,1,0,0,0,0,int_muscle_gym_4x
24,1,71.9,161,27.74,2,1,4,52,3,0,1,0,0,0,0,0,int_maintain_gym_4x
45,0,84.1,181,25.67,0,1,5,56,2,0,1,0,0,0,1,0,beg_injury_safe_home_3x
37,0,92.3,181,28.17,2,0,4,39,3,0,0,0,1,0,0,0,beg_maintain_home_3x
42,0,85.5,174,28.24,1,0,3,25,2,0,0,0,0,0,0,0,beg_muscle_home_3x
31,0,71.9,178,22.69,2,0,4,44,2,0,1,0,0,0,0,0,beg_maintain_home_3x
46,1,52.6,161,20.29,0,2,6,66,5,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
26,1,63.5,171,21.72,1,0,3,39,3,1,1,0,0,1,0,0,beg_injury_safe_home_3x
47,1,52.3,165,19.21,0,1,4,48,1,1,1,1,0,0,0,1,int_injury_safe_gym_3x
45,1,70.8,177,22.6,1,0,3,33,1,1,0,1,0,0,0,0,beg_muscle_gym_3x
47,0,101.1,171,34.57,0,1,5,57,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
44,0,112.4,173,37.56,1,2,6,50,4,1,0,1,1,0,0,0,adv_strength_gym_5x
51,0,75.7,180,23.36,2,0,4,35,3,0,1,0,0,0,0,0,beg_maintain_home_3x
20,1,45.0,161,17.36,1,0,3,34,2,1,1,1,0,0,0,0,beg_muscle_gym_3x
37,0,93.9,169,32.88,1,0,2,36,3,1,1,0,0,0,0,0,beg_muscle_gym_3x
31,0,106.5,173,35.58,0,1,4,66,4,0,1,0,0,0,0,0,int_fat_loss_home_4x
48,1,56.8,168,20.12,0,0,4,31,1,0,1,0,0,0,0,0,beg_fat_loss_home_4x
37,0,69.2,175,22.6,0,1,5,59,2,1,0,0,0,0,0,0,int_fat_loss_gym_5x
33,0,82.7,188,23.4,1,2,6,54,5,0,0,0,1,0,0,0,int_muscle_home_4x
28,1,80.6,157,32.7,1,1,4,46,3,0,0,0,0,0,0,0,int_muscle_home_4x
53,1,55.7,158,22.31,0,0,2,33,1,0,1,0,0,0,0,0,beg_fat_loss_home_3x
24,1,80.9,163,30.45,1,1,4,41,4,1,0,1,0,0,0,0,int_muscle_gym_4x
28,0,74.1,173,24.76,1,0,4,39,1,0,1,0,0,0,0,0,beg_muscle_home_3x
46,0,85.2,166,30.92,2,1,5,54,3,0,1,0,0,0,0,0,int_maintain_gym_4x
41,0,68.6,169,24.02,0,0,2,45,2,0,1,0,0,1,0,1,beg_injury_safe_home_3x
51,0,85.7,182,25.87,2,0,3,26,4,0,0,0,1,0,0,0,beg_maintain_home_3x
44,0,79.7,180,24.6,0,1,5,47,3,0,1,0,0,0,0,0,int_fat_loss_home_4x
42,0,76.8,189,21.5,1,1,5,61,4,1,0,1,0,0,0,0,int_muscle_gym_5x
20,0,45.0,183,13.44,1,0,2,47,1,0,1,0,0,0,0,0,beg_muscle_home_3x
50,0,88.2,178,27.84,2,0,3,33,3,0,1,0,0,0,0,0,beg_maintain_home_3x
50,0,64.5,174,21.3,2,0,2,46,1,0,1,0,0,0,0,0,beg_maintain_home_2x
40,1,57.1,171,19.53,1,0,3,45,1,0,0,0,1,0,0,0,beg_muscle_home_3x
43,0,84.6,178,26.7,1,2,4,70,2,1,0,1,0,0,0,0,adv_muscle_gym_5x
23,1,72.6,164,26.99,0,1,5,33,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
35,1,54.9,164,20.41,0,1,3,39,3,0,1,0,0,0,0,1,beg_injury_safe_home_3x
19,0,99.5,177,31.76,1,2,6,45,2,1,0,0,0,0,1,0,int_injury_safe_gym_3x
32,1,53.1,160,20.74,0,0,3,48,1,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
34,0,78.8,183,23.53,0,2,4,71,5,1,0,1,0,0,0,0,adv_fat_loss_gym_5x
28,1,53.4,159,21.12,0,0,3,40,4,0,1,0,0,0,0,0,beg_fat_loss_home_3x
31,1,63.4,168,22.46,0,0,4,34,3,1,1,1,1,0,0,0,beg_fat_loss_gym_4x
20,0,72.5,177,23.14,1,0,3,38,1,0,1,0,0,0,0,0,beg_muscle_home_3x
53,0,95.1,180,29.35,2,0,4,40,2,0,0,0,0,0,0,0,beg_maintain_home_3x
21,1,53.3,172,18.02,0,0,3,50,3,0,1,0,1,1,0,0,beg_injury_safe_home_3x
51,0,88.4,188,25.01,1,1,3,37,3,1,0,1,0,0,0,0,int_muscle_gym_4x
24,1,59.2,171,20.25,1,0,3,21,1,1,0,0,0,0,0,0,beg_muscle_gym_3x
51,1,63.1,176,20.37,0,1,5,40,2,1,0,0,0,0,0,0,int_fat_loss_gym_4x
51,0,95.6,183,28.55,1,1,4,50,3,1,1,0,1,0,0,0,int_muscle_gym_4x
44,0,59.1,172,19.98,1,0,3,34,4,0,1,0,1,0,0,0,beg_muscle_home_3x
39,1,71.6,165,26.3,1,1,4,43,4,1,1,1,0,0,0,0,int_muscle_gym_4x
22,0,74.3,195,19.54,1,0,2,33,2,1,0,1,0,0,0,0,beg_muscle_gym_3x
19,1,63.6,161,24.54,1,1,5,58,2,1,0,1,0,0,0,0,int_muscle_gym_5x
47,0,90.7,169,31.76,0,1,4,56,2,0,1,0,0,0,0,0,int_fat_loss_home_4x
28,0,93.3,181,28.48,1,0,3,47,2,0,1,0,1,0,1,0,beg_injury_safe_home_3x
55,1,64.7,168,22.92,0,2,5,50,5,0,1,0,0,0,0,0,adv_fat_loss_gym_5x
45,0,59.5,170,20.59,2,2,6,65,3,1,0,1,1,1,0,1,int_injury_safe_gym_3x
53,0,73.0,172,24.68,0,1,4,41,3,1,0,1,0,0,0,0,int_fat_loss_gym_4x
36,0,78.3,164,29.11,1,0,3,32,1,1,0,1,0,0,0,0,beg_muscle_gym_3x
40,0,74.3,191,20.37,2,1,5,39,4,1,0,1,0,0,0,0,int_maintain_gym_4x
28,0,69.1,181,21.09,0,0,3,34,2,0,0,0,1,0,0,0,beg_fat_loss_home_3x
25,1,63.6,171,21.75,2,1,5,42,2,1,1,1,0,0,0,0,int_maintain_gym_4x
41,1,45.1,163,16.97,1,0,4,30,3,0,1,0,0,0,0,0,beg_muscle_home_3x
47,0,67.0,193,17.99,2,0,3,30,2,1,0,1,0,0,0,0,int_maintain_gym_3x
42,1,68.0,172,22.99,0,0,4,30,4,0,1,0,0,0,0,0,beg_fat_loss_home_3x
44,0,67.8,171,23.19,2,0,4,41,3,0,1,0,0,0,0,0,beg_maintain_home_3x
34,0,82.2,178,25.94,1,2,6,51,3,0,0,0,0,0,0,0,int_muscle_home_4x
34,0,75.9,183,22.66,2,0,2,39,3,0,1,0,0,0,0,0,beg_maintain_home_2x
38,1,63.8,151,27.98,0,1,5,46,3,0,1,0,1,0,0,0,int_fat_loss_home_4x
32,1,50.6,163,19.04,0,1,4,48,3,0,1,0,0,0,1,0,beg_injury_safe_home_3x
49,0,61.3,175,20.02,1,0,2,40,2,0,1,0,0,0,0,0,beg_muscle_home_3x
24,1,71.3,162,27.17,2,1,4,38,2,1,0,1,0,0,0,1,int_injury_safe_gym_3x
50,1,69.4,162,26.44,1,1,3,40,2,1,0,0,1,0,1,0,int_injury_safe_gym_3x
39,1,75.0,166,27.22,0,1,3,48,3,1,0,1,0,0,0,0,int_fat_loss_gym_4x
29,1,75.4,168,26.71,1,1,3,53,1,1,0,1,0,0,0,0,int_muscle_gym_4x
48,1,59.2,180,18.27,2,1,4,44,3,0,1,0,0,1,0,0,beg_injury_safe_home_3x
23,1,68.2,161,26.31,1,0,4,29,2,1,0,1,1,0,0,0,beg_muscle_gym_3x
54,0,60.3,190,16.7,1,1,4,41,2,0,1,0,0,0,1,0,beg_injury_safe_home_3x
18,1,53.3,161,20.56,1,0,4,40,2,0,1,0,0,0,0,0,beg_muscle_home_3x
40,0,77.5,187,22.16,1,0,4,20,2,0,1,0,0,1,0,0,beg_injury_safe_home_3x
35,0,98.7,179,30.8,1,1,5,40,4,0,1,0,0,0,1,0,beg_injury_safe_home_3x
28,1,62.2,158,24.92,2,1,4,46,3,0,1,0,0,0,0,0,int_maintain_gym_4x
43,1,48.8,156,20.05,1,1,4,50,2,0,0,0,1,0,0,0,int_muscle_home_4x
43,1,72.1,156,29.63,0,1,4,55,4,0,0,0,1,0,0,0,int_fat_loss_home_4x
38,1,75.3,166,27.33,1,2,4,47,2,0,1,0,0,0,0,0,int_muscle_home_4x
30,1,66.7,165,24.5,0,0,4,44,1,1,0,1,1,1,0,0,beg_injury_safe_home_3x
43,0,66.1,181,20.18,1,0,2,30,3,1,0,0,0,0,0,0,beg_muscle_gym_3x
45,1,55.9,169,19.57,1,0,3,43,1,0,1,0,0,0,0,1,beg_injury_safe_home_3x
19,0,72.7,178,22.95,0,2,6,50,4,1,0,0,0,0,0,0,adv_fat_loss_gym_5x
47,0,96.6,177,30.83,0,1,4,49,4,1,0,1,1,0,0,0,int_fat_loss_gym_4x
44,1,65.9,161,25.42,1,0,4,33,2,0,1,0,0,0,1,0,beg_injury_safe_home_3x
26,1,76.5,167,27.43,0,0,3,35,4,0,1,0,1,0,0,0,beg_fat_loss_home_3x
18,1,58.3,179,18.2,1,2,5,66,4,1,0,1,0,0,0,0,adv_strength_gym_5x
42,0,101.2,171,34.61,0,1,3,34,2,0,0,0,1,0,0,0,int_fat_loss_home_4x
47,1,75.5,162,28.77,0,0,3,41,4,1,0,1,0,0,0,0,beg_fat_loss_gym_3x
30,1,54.8,164,20.37,2,1,4,58,2,1,1,1,0,0,0,0,int_maintain_gym_4x
41,0,78.0,179,24.34,0,2,5,62,5,0,1,0,0,0,0,0,adv_fat_loss_gym_5x
40,0,90.3,184,26.67,2,0,3,55,2,0,1,0,0,0,0,0,beg_maintain_home_3x
31,0,75.7,177,24.16,1,1,3,65,4,0,1,0,0,0,0,0,int_muscle_home_4x
55,0,73.3,189,20.52,0,1,4,53,2,0,1,0,0,0,0,0,int_fat_loss_home_4x
34,1,70.4,169,24.65,1,1,5,41,1,0,1,0,0,0,0,0,int_muscle_home_4x
41,0,60.3,187,17.24,0,0,4,36,5,0,0,0,1,0,1,0,beg_injury_safe_home_3x
46,0,85.8,183,25.62,0,1,3,38,4,1,0,1,0,0,0,0,int_fat_loss_gym_4x
39,0,90.3,184,26.67,2,1,3,61,4,0,1,0,0,0,0,0,int_maintain_gym_4x
47,0,78.5,183,23.44,0,0,4,33,1,0,1,0,0,0,0,0,beg_fat_loss_home_4x
26,1,70.2,160,27.42,0,1,3,42,3,0,0,0,0,0,0,0,int_fat_loss_home_4x
48,0,87.9,175,28.7,1,2,4,61,4,1,0,1,0,0,0,0,adv_muscle_gym_5x
41,0,80.3,181,24.51,2,1,3,51,5,0,1,0,0,0,0,0,int_maintain_gym_4x
19,0,72.1,178,22.76,1,0,3,39,3,0,1,0,0,0,1,0,beg_injury_safe_home_3x
45,1,76.7,173,25.63,2,1,4,44,4,1,0,0,1,0,0,0,int_maintain_gym_4x
54,1,49.7,167,17.82,2,0,2,55,2,1,1,1,0,0,0,0,int_maintain_gym_3x
29,0,72.3,172,24.44,1,2,4,43,3,0,1,0,0,0,0,0,int_muscle_home_4x
